dauid,Emp_fulltime,Emp_notemp,stu_notstudent,stu_fulltime,person_n,hhld_size,hhld_vehicles,person_age,drivelic_NO,drivelic_YES,TPass_No,person_N_trips
35201754,78.89,0,78.89,0,157.78,3.393848139,2,38.01901382,78.89,78.89,125.38,2.714412473
35201755,86.02,96.28,248.62,0,357.82,3.426767867,1.725708274,48.79322005,74.45,251.59,294.08,1.073836007
35201756,509.19,120.83,667.17,67.76,998.83,3.358472176,1.938442326,46.23037954,176.96,821.87,931.06,1.796712153
35201757,65.32,35.64,100.96,0,213.52,1.892376029,1.394596956,61.59933496,22.44,191.08,213.52,2.763675534
35201758,175.12,0,227.6,11.69,313.81,2.873271889,1.612491771,40.02431408,13.47,300.34,218.07,2.688792581
35201759,276.78,21.94,331.55,0,446.01,2.436957907,1.714656735,46.30104706,77.65,357.4,446.01,3.043990045
35201760,161.43,69.85,318.48,0,423.45,2.677339763,1.729322043,50.79147479,57.87,355.21,402.71,1.949084898
35201761,320.15,55.17,396.23,68.52,560.89,3.387810794,1.96866788,38.22844051,50.76,483.73,462.55,2.255540302
35201762,218.57,106.38,478.21,39.28,915.7,2.452958221,1.35622477,47.24088675,208.26,668.42,777.2,1.902074915
35201779,557.79,636.2,1055.61,373.61,1678.15,3.430872986,0.928134311,36.18478086,703.39,974.76,841.04,1.811393499
35201781,146.8,47.42,194.22,0,380.85,1.45688371,0.907444801,57.96384403,54.97,325.88,350.65,1.796744125
35201782,268.54,85.02,423.06,100.57,690.02,2.959126091,1.597552141,44.25964465,173.04,516.98,612.05,2.005304194
35201783,146.54,119.37,289.11,0,407.08,3.037898979,1.291360593,48.77945367,93.73,275.67,377.15,1.991402181
35201784,600.03,167.86,852.81,62.49,1303.84,3.349117653,1.343673604,41.9926448,308.17,914.41,1041.93,2.360028838
35201785,40.77,55.05,95.82,0,119.91,1.861622893,0.94119953,51.85088817,41.82,72.03,78.78,1.460095071
35201786,115.08,0,154.01,0,236.74,3.013962613,1.823909532,45.59014108,59.98,176.76,236.74,2.396679902
35201787,58.89,0,58.89,0,78.64,2.030547306,1.892448027,51.31917599,0,78.64,78.64,2.372329603
35201788,167.86,29.24,256.59,0,320.78,2.825623036,1.86282248,48.94108111,38.13,282.65,302.1,2.483415425
35201789,264.24,94.74,358.98,0,412.43,2.034656332,1.102677179,52.22301966,124.47,287.96,334.82,2.07327304
35201790,210.84,0,217.37,92.84,766.44,2.82411373,1.644772359,48.83548614,268.28,498.16,523.63,1.933406398
35201791,489.69,13.24,431.73,0,516.17,2.043840775,1.322425438,37.15700254,13.24,502.93,286.69,2.649940911
35201792,39.64,25.37,90.38,0,101.5,3.280542986,1.819974144,45.89004926,5.55,95.95,101.5,3.117142857
35201793,51.39,79.3,145.67,0,329.01,3.043001938,1.355641675,35.65134798,158.6,170.41,170.41,2.693413574
35201802,123.92,42.95,175.96,0,290.89,2.572581988,1.214915931,55.59871429,86.38,204.51,238.04,2.108425865
35201803,150.82,99.01,347.77,0,469.69,3.219673014,1.796138061,42.20419851,117.28,352.41,419.9,2.876003321
35201804,265.54,67,339.2,0,554.23,3.042777404,2.27581561,50.48100969,55.97,483.29,455.66,2.672572759
35201805,162.31,76.71,239.02,19.84,368.24,2.471064679,1.700082169,44.53258744,54.77,313.47,328.66,2.898653052
35201806,322.47,123.08,513.03,49.03,790.73,2.869735585,2.016247212,45.88797693,146.87,628.67,725.89,2.626876431
35201807,223.96,56.74,304.49,37.32,367.51,2.409436646,2.04916208,41.39563549,0,367.51,350.03,1.992326739
35201816,472.03,45.92,634.63,92.78,924.92,4.929805616,2.49563881,39.65667301,87.87,814.09,682.7,2.37311335
35201817,135.5,59.21,186.73,7.98,275.38,2.416037901,2.139585892,50.89182221,82.96,192.42,259.01,1.797697727
35201818,254.79,118.87,442.43,36.14,541.08,1.973736047,1.603304881,40.56579434,114.4,426.68,414.33,1.831522141
35201819,113.01,74.14,122.33,32.41,328.14,3.579725973,2.063840349,41.19046748,117.66,210.48,311.04,2.569970135
35201820,350.71,24.55,409.53,39.48,557.03,2.755386853,1.782980271,45.64190439,142.84,414.19,444.29,3.001956807
35201821,286.37,245.68,552.88,81.71,1061.04,3.104402685,1.301181208,39.9891333,388.13,636.59,900.46,2.240235995
35201822,52.28,0,67.85,0,119.88,1.766838615,0.766838615,62.38338338,67.85,52.03,88.49,2.220720721
35201823,16.21,0,16.21,0,81.22,1.749300022,1.063751885,74.65254863,26.72,54.5,81.22,0.814947057
35201824,285.52,36.14,408.48,0,529.69,3.310860249,1.06804641,37.88925598,273.04,256.65,340.31,1.862674394
35201825,296.55,219.7,583.64,0,802.84,4.738801391,1.622008591,39.64421304,298.51,504.33,771.52,2.08720293
35201826,370.34,259,777.12,0,1019.46,3.547532903,1.178936605,45.30975222,396.99,584.92,693.17,1.53699998
35201827,179.98,33.13,235.74,22.63,366.73,2.763821602,1.322884013,40.49003354,152.3,214.43,288.51,2.314236632
35201828,138.28,25.96,164.24,0,217.27,2.716276347,2.491920375,51.06604685,10.41,206.86,197.08,1.767432227
35201829,125.1,41.41,181.61,24.9,254.75,2.490468276,1.653436309,47.59764475,81.78,172.97,215.6,1.833758587
35201830,55.56,9.17,81.28,0,97.64,1.929644269,1.508300395,57.00399426,8.52,89.12,79.65,2.51628431
35201831,265.43,111.71,324.84,87.94,645.03,2.986338921,1.830944142,45.17963506,164.38,480.65,501.94,1.992279429
35201832,0,7.08,31.75,0,131.52,2.599209486,1.216996047,53.27668796,32.54,98.98,106.85,1.412104623
35201833,239.75,156.16,345.16,64.12,622.66,3.047645871,2.117307421,44.22818231,144.89,471.68,488.68,2.632704847
35201834,44.41,8.04,52.45,0,99.28,1.708189952,1.464556091,61.27649073,6.12,93.16,99.28,2.112912973
35201835,467.22,346.82,777.13,206.8,1263.18,3.203379422,0.923367512,39.24194493,407.09,856.09,978.27,1.946318023
35201838,142.2,26,168.2,0,314.98,2.597312096,0.822939629,51.58492603,105.37,209.61,314.98,1.474506318
35201839,125.8,72.96,215.89,0,407.43,2.972942048,1.040654237,39.50644282,187.87,219.56,324.42,2.317895099
35201840,84.77,51.59,136.36,23.16,238.75,2.597879442,1.886903593,54.4295288,27.33,211.42,175.44,1.489507853
35201841,235.97,72.44,371.9,0,552.3,2.264812722,1.243945754,49.66896614,157.71,394.59,433.85,2.730164766
35201842,184.13,62.66,255.31,22.37,333.61,3.533422699,1.289722967,41.49821648,92.14,241.47,181.07,1.942297893
35201843,132.36,125.37,247.84,23.62,494.95,2.251697238,1.18781362,47.34746944,108.91,386.04,461.97,1.713809476
35201844,422.14,92.77,523.21,35.67,796.78,3.237755286,1.666757034,45.93325636,194.68,602.1,731.58,1.896094279
35201845,228.15,89.54,326.08,55.22,473.49,3.568172012,2.329785704,45.84301675,83.86,369.56,400.46,1.887621703
35201846,145.18,237.63,481.29,0,671.17,3.182285137,1.136784631,44.78229063,392.21,278.96,549.21,1.480429697
35201847,135.27,59.96,233.89,0,285.76,2.962007168,2.16218638,48.44526876,28.09,246.84,281.92,2.527505599
35201848,211,29.44,244.14,20.27,430.59,3.304906625,1.407086558,45.02617339,114.12,304.06,410.32,2.031979377
35201849,204.71,148.71,424.11,0,622.31,3.5959906,1.034099084,38.5038325,265.19,357.12,484.51,1.317735534
35201850,232.91,122.08,336.59,28.17,401.68,3.172820845,1.727560642,44.10874328,56.34,280.31,367.98,1.764787891
35201851,762.52,432.1,1204.33,38.53,1797.62,2.26272954,0.846123328,44.48822888,686.84,1089,1458.96,2.457004261
35201852,233.96,67.34,392.39,57.42,617.29,2.28389078,0.868765724,46.22083624,218.07,385.32,249.57,1.743200117
35201853,88.23,386.8,267.57,128.8,659.94,3.682331444,0.23679895,34.7446283,404.74,255.2,355,1.780055763
35201854,256.25,636.17,672.74,331.46,1581.27,3.726440732,0.73097674,34.28862876,817.51,763.76,1171.17,1.078278852
35201855,15.48,7.71,23.19,0,30.9,1.668466523,1.668466523,62.50355987,0,30.9,24.76,1.001941748
35201856,191.95,89.7,386.83,0,935.74,1.51088955,0.617512967,60.62128369,378.48,527.42,764.66,1.488212538
35201857,655.49,341.01,945.03,119.63,1628.1,3.780315432,1.093731284,41.41257908,709.33,861.25,1323.83,1.715379891
35201858,74.74,75.96,151.14,38,255.38,2.888914027,1.310746606,46.00869293,87.62,158.39,197.9,1.444200799
35201859,198.45,83.49,296.34,0,398.65,2.63455577,1.548751243,51.17140349,48.05,350.6,356.07,1.619490781
35201860,208.71,40.21,260.55,40.21,491.9,3.806121753,1.387756493,43.81831673,213.75,278.15,420.2,2.210957512
35201861,186.86,111.97,341.44,106.7,568.21,3.734530938,1.638722555,43.01427289,137.56,373.77,441.74,1.624786611
35201862,90.13,74.55,158.57,24.02,369.17,3.169996287,1.582844411,43.9174635,72.69,296.48,311.5,2.619470705
35201863,98.15,21.08,114.42,10.54,213.83,2.845579866,1.76033894,51.5934621,62.21,151.62,152.16,3.116167049
35201864,163.76,105.45,230.8,38.41,332,3.450784742,1.374597235,45.73846386,132.65,199.35,226.55,2.46686747
35201868,241.65,147.45,417.97,77.05,643.74,2.910291832,1.876618891,47.42852705,162.22,462.56,520.66,2.148336285
35201869,126.48,54.55,181.03,0,289.61,3.864634934,3.436032737,46.28900936,78.96,210.65,226.37,2.428749007
35201872,222.06,34.68,262.36,0,316.88,2.537889286,1.277514404,40.11127241,65.92,220.24,265.18,1.866006059
35201874,487.05,281.71,855.5,16.31,1225.25,3.675117745,1.303606158,42.26783105,400.05,825.2,902.75,1.234833707
35201875,411.05,459.65,833.53,214.05,1631.15,3.17068178,1.046269667,48.99826503,565.96,1065.19,1354.43,1.611347822
35201876,635.93,575.01,1031.19,179.97,2125.28,2.961465021,1.004574988,36.6715868,1053.04,1072.24,1831.19,1.563883347
35201877,104.22,20.26,149.08,0,280.31,3.581430096,1.845997866,52.54268488,113.92,166.39,270.43,1.150940031
35201879,159.73,33.84,159.73,29.45,293.74,3.983843867,2.059196071,41.90872881,71.13,222.61,157.88,2.688057466
35201880,225.83,17.29,253.15,17.29,333.63,3.071482942,1.535464674,44.29403831,26.78,306.85,324.14,3.448221083
35201881,263.74,68.9,330.79,29.92,482.17,2.832289279,1.965775401,43.18304747,48.24,433.93,456.2,1.597361926
35201882,259.86,72.37,340.16,0,421.95,2.399255355,1.870702577,37.96392938,25.8,390.5,367.05,2.191799976
35201883,54.01,36.89,111.26,30.67,266.3,3.247435897,1.614918415,48.18941044,121.52,132.15,240.53,1.095456252
35201884,81.36,37.57,172.8,15.41,320.55,3.586711468,1.668003468,48.22021526,81.8,238.75,289.95,1.299890813
35201885,41.38,9.88,51.26,0,79.08,2.097612732,1.573474801,54.92033384,0,79.08,43.24,1.343449671
35201886,174.43,41.78,227.27,0,367.27,3.673901488,1.376151665,44.19563264,153.69,213.58,282.89,1.389223187
35201887,246.02,161.9,411.64,13.92,525.88,3.613389702,1.370078243,45.32855404,180.28,310.32,479.9,1.258557085
35201888,249.4,343.89,696.8,33.34,1126.29,3.730684682,1.027371187,37.71617434,584.94,541.35,1027.82,2.07971304
35201889,106.33,38.22,141.23,11.39,226.61,2.695812515,1.490958839,50.9165968,76.12,140.42,200.13,2.891222806
35201890,308.81,101.14,383.54,79.8,636.66,3.593376933,1.828609987,43.96564885,126.21,510.45,570.23,1.996481639
35201892,867.72,408.69,1176.16,105.76,1733.24,2.660300724,0.819794497,38.24717292,623.59,1050.41,1386.05,1.526609125
35201893,95.33,0,130.81,0,207.02,3.112614644,1.85415727,49.41981451,48.22,158.8,172.64,1.606511448
35201894,309.25,193.93,441.16,50.64,723.75,3.243689784,1.416991799,44.08797237,189.79,533.96,699.23,2.157222798
35201895,158.28,19.92,178.2,0,198.12,2.449857796,2.224928898,45.42671108,18.19,179.93,179.93,1.997274379
35201896,70.53,0,70.53,0,133.87,2.476780759,1.738390379,50.71136177,16.4,117.47,110.36,1.894972735
35201900,37.92,32.24,64.48,5.68,96.72,3,2.82382134,55.53680728,26.56,70.16,96.72,0.784119107
35201901,7.82,37.36,90.36,18.68,183.58,4.07141273,2.416278554,45.61019719,43.86,139.72,183.58,3.832552566
35201902,26.07,26.07,33.27,0,78.21,3.723820483,2,40.94898351,44.94,33.27,78.21,2
35201903,329.06,127.73,665.81,38.5,1066.61,2.349031539,0.803972403,44.43700134,307.42,495.91,958.55,1.451589616
35201904,104.88,71.34,176.13,18.03,303.44,3.127590972,1.344081069,53.40054047,89.88,213.56,285.41,1.610137095
35201905,420.64,92.55,390.81,30.85,709.1,2.607848185,1.438932,38.02324073,256.65,452.45,678.76,2.413580595
35201906,41.67,83.34,83.34,41.67,138.01,2.865061241,1,48.43815666,89.84,48.17,96.34,1.20773857
35201907,141.99,98.48,283.99,0,323.91,3.712571333,1.936052367,40.81457812,33.72,290.19,276.55,1.918928097
35201908,308.03,210.7,467.63,85.65,673.81,3.14485786,1.994397993,38.47905196,109.07,564.74,481.83,1.77956694
35201909,143.08,46.06,194.59,29.94,337.68,2.894209957,1.922686688,39.09174366,65.33,272.35,291.62,3.553304904
35201912,33.9,131.06,164.96,0,225.13,1.498768391,0.175953665,54.3162173,164.8,60.33,171.92,2.020832408
35201913,102.48,37.69,164.17,11.54,237.2,3.388080452,1.668273241,52.01163575,45.67,191.53,222.11,2.158937605
35201914,27.83,17.13,59.01,5.12,69.25,3.593108788,1.594657375,42.52563177,0,53.2,58.78,2.237400722
35201915,63.68,57.19,124.46,73.23,244.37,4.706763036,1.956978145,39.22396366,21.65,222.72,180.88,2.047714531
35201916,31.1,59.79,80.3,10.59,218.24,2.431101704,1.273365267,63.77428519,51.25,166.99,218.24,1.182184751
35201917,40.63,53.94,183.9,3.54,332.23,2.817571937,1.56086324,57.45570839,53,279.23,235.51,2.419047046
35201919,242.46,36.8,288.2,0,505.18,2.64165398,1.648922065,51.02226929,148.38,356.8,469.42,1.951344075
35201920,213.2,193.3,397.06,0,626.2,2.957247739,1.702077178,43.22417758,194.68,431.52,581.72,2.253002236
35201935,121.75,51.95,173.7,10.56,217.38,2.079967493,1.407964242,49.25025301,41.01,176.37,180.94,2.307249977
35201936,197.38,37.87,265.28,11.78,409.53,3.055126158,1.978345576,42.91998144,101.77,307.76,327.04,2.472004493
35201937,120.14,14.63,125.3,0,211.5,2.760375881,2.138606108,57.94888889,27.61,183.89,178.03,1.899621749
35201938,175.83,68.51,303.37,0,416.55,3.288154346,1.695802503,47.99771936,89.12,327.43,353.47,2.046525027
35201939,203.25,25.17,246.9,9,350.05,2.448933782,1.717699875,52.52426796,38.59,301.71,333.45,1.220054278
35201940,142.92,48.02,190.94,0,320.16,3.377610063,1.829266247,46.24762619,49.24,270.92,260.3,2.434970015
35201950,75.56,0,109.12,0,216.45,2.879729987,1.547252329,57.38549319,23.3,193.15,203.76,2.0995149
35201951,336.81,141.09,490.39,51.38,758.44,3.283980583,2.633367399,41.85149781,76.67,681.77,624.26,2.373529877
35201952,72.52,0,96.48,0,249.67,2.071606372,1.481496847,64.55184844,77.81,171.86,231.85,1.743501422
35201953,37.43,51.02,88.45,18.76,211.43,2.04874031,0.869186047,60.09459396,51.95,145.66,179.17,1.287187249
35201955,33.89,23.2,57.09,0,252.55,1.506322319,0.57932721,71.26996634,119.63,132.92,242.97,1.524529796
35201958,472.74,150.3,594.62,50.96,1106.31,2.262809106,0.899388435,40.92027551,364.13,712.76,751.91,2.269526625
35201959,175.57,56.42,287.98,0,479.29,2.594964808,1.404926909,46.43172192,184.09,295.2,329.01,1.723674602
35201960,294.94,174.41,294.94,46.49,709.07,2.532042116,0.639672429,34.55509329,389.02,320.05,450.46,2.09673234
35201961,635.83,291.31,890.77,144.16,1367.63,2.561253805,1.115239919,44.84157265,325.75,949.31,947.58,1.694347155
35201962,73.05,64.19,136.32,0,280.16,2.373901121,1.516251311,54.15641062,88.33,191.83,262.99,1.218660765
35201963,170.53,41.4,241.63,0,321.82,2.09001169,1.673464086,42.51062706,57.81,264.01,284.7,2.065253869
35201964,288.45,90.91,400.6,0,481.9,3.179541743,1.498144207,43.80792696,148.85,333.05,454.92,2.258310853
35201965,221.87,105.2,427.93,0,690.5,2.829649766,1.509041484,49.99907314,205.88,484.62,631.95,2.036640116
35201966,69.03,10.87,91.33,0,279.39,2.159749933,1.266560255,68.09144923,47.36,216.41,273.14,1.864168367
35201967,48.72,0,68.37,0,116.19,1.880507842,1.21523525,48.77640072,25.64,90.55,107,2.517256218
35201968,95.01,47.16,152.05,14.61,237.96,2.717679306,1.732983097,48.25189107,56.35,181.61,160.89,1.509413347
35201969,140.72,37.63,205.02,46.91,319.83,3.371944644,1.676851186,48.21014289,54.01,265.82,250.36,2.004752525
35201970,367,45.32,412.86,76.91,653.07,3.405414042,1.345065279,37.8592647,176.04,463.82,515.96,1.800526743
35201971,44.96,42.36,87.32,17,149.28,2.405801773,0.845769541,50.27713023,53.14,85.18,98.28,1.596730975
35201972,431.56,130.99,622.75,36.62,1127.02,3.44346834,0.844723331,47.56474597,618.24,508.78,885.58,1.090237973
35201973,257.63,89.23,338.48,46.74,532.05,3.289493462,1.603938073,36.87627103,117.1,414.95,442.37,2.552485669
35201976,61.12,23.04,104.42,13.62,294.1,3.086948027,1.479386479,49.35549133,133.82,160.28,294.1,3.0783407
35201977,198.47,334.94,569.5,78.71,791.9,2.962616822,0.913850046,42.66226796,435.91,335.5,575.41,1.609635055
35201979,109.66,17.59,139.46,0,212.04,3.882674463,1.515062921,47.18109791,63.05,148.99,182.24,1.85229202
35201983,136.17,15.68,133.14,33.32,355.41,2.725075742,1.286408793,52.6077488,97.71,257.7,227.92,1.746152331
35201984,121.77,48.17,230.73,15.31,333.42,4.227257162,1.620933683,50.97123748,94.04,239.38,309.86,1.766360746
35201985,28.75,30.83,47.62,11.96,96.15,2.557180851,1,50.04784191,39.68,56.47,89.24,2
35201986,228.48,57.78,299.01,38.52,566.76,4.273812849,1.34273743,46.93766321,333.82,220.39,328.93,1.517555932
35201987,334.65,124.1,482.77,47.61,813.38,3.107578072,1.330088464,48.00899948,296.28,517.1,639.59,2.361466965
35201988,39.68,15.48,87.58,0,127.56,2.798122066,1.546557121,54.29852618,25.76,101.8,47.24,1.258388209
35201989,384.99,107.26,539.15,32.2,702.21,1.937932938,1.071450255,50.45224363,202.82,471.66,547.36,2.445465032
35201992,88.2,70.12,158.32,0,230,4.897500744,1.355251413,47.52769565,126.81,70.12,187.74,0.945347826
35201993,477.83,136.95,691.01,34.9,809.94,3.421312565,1.178934372,43.35442132,265.35,544.59,614.38,2.055843643
35201996,139.31,0,231.28,0,402.76,3.632033343,1.921851742,57.68293773,115.91,286.85,311.31,1.668065349
35201997,213.83,131.55,310.03,15.57,376.24,3.069961884,1.878396656,45.93256964,0,350.37,324.5,1.984796938
35201998,44.72,19.8,74.09,12.46,208.87,2.702419459,1.046577824,59.79484847,70.72,125.69,159.03,1.714463542
35201999,551.95,95.41,843.69,61.64,1389.65,2.353464828,0.650359415,43.50760983,711.41,678.24,942.63,2.026013744
35202000,463.2,174.3,708.29,141.57,1108.24,3.67910914,1.355407009,43.51770375,293.04,759.9,895.65,1.818685483
35202001,291.54,97.79,441.74,9.12,774.81,1.481640089,3.794631957,57.12606962,271.89,489.22,435.39,1.855551684
35202002,204.56,77.42,305.76,0,442.46,2.843675132,1.061571634,49.55412919,142.82,299.64,324.18,1.564073589
35202003,349.06,248.42,633.63,47.44,921.26,2.981329701,0.97430779,39.78942969,380.94,520.64,854.06,2.115114083
35202004,85.79,121.13,203.55,104.77,419,2.787537092,0.938219585,46.9377327,106.9,312.1,324.15,1.599427208
35202005,19.69,0,19.69,0,74.84,2.041604755,1.487617632,68.76322822,14.77,60.07,74.84,1.458711919
35202006,18.67,0,18.67,0,76.57,2.644905009,1.644905009,63.05537417,10.28,66.29,76.57,0.487658352
35202007,319.15,207.4,450.35,111.92,772.73,3.959894601,1.521682819,41.11025843,241.86,530.87,679.29,1.699623413
35202013,604.89,476.22,867.47,556.31,1663.49,2.478759637,0.872201394,36.7493703,550.72,1112.77,1146.39,2.148795604
35202016,145.86,329.06,366.17,88.2,712.3,2.81410904,0.635638391,31.88318124,366.35,323.46,477.3,1.755117226
35202017,366.15,314.55,558.81,423.08,1227.43,2.655933063,0.509420346,33.20784892,596.28,631.15,564.29,1.882078815
35202018,126.98,281.73,402.68,136.04,740.26,3.721463719,0.916522282,34.95207089,297.79,442.47,608.84,2.039688758
35202019,263.5,614.5,830.59,144.83,1605.34,2.826448944,0.446598188,42.64192009,876.54,728.8,1150.53,1.511698456
35202020,102.07,159.58,261.65,22.89,315.82,4.001832677,1,42.64315116,142.8,156.24,270.04,1.448863277
35202021,0,28.05,97.35,0,226.21,2.869582317,0.234248407,42.86048362,183.8,42.41,156.91,1.848370983
35202022,104.38,22.58,126.96,0,226.02,4.108168077,5,51.94965047,32.45,148.41,162.54,1.41682152
35202023,645.9,612.26,1177.2,337.16,2130.02,2.788361302,1.006754824,42.43864377,721.02,1330.05,1763.75,1.975544831
35202024,179.33,65.56,280.19,0,495.38,2.617337959,1.68532207,56.44105535,41.84,453.54,426.42,1.572126448
35202025,115.89,59.35,134.82,40.42,304.07,2.067237746,1.519137943,58.17361134,99.68,204.39,207.62,1.23994475
35202026,298.09,93.74,344.96,46.87,510.64,1.906066223,0.896861417,38.21619928,46.87,323.16,384.63,2.129602068
35202027,82.66,19.88,162.64,0,260.8,3.196328213,1.502903709,45.50046012,60.13,180.79,260.8,0.683052147
35202028,154.19,93.18,223.59,31.96,321.64,3.375656086,1.301841206,50.93548688,81.78,206.27,273.42,1.735169755
